# logM* log10_ridge log10_mean log10_median log10_q84 log10_q16
11.151,0.976,0.714,-0.023,1.009,-1.185
11.164,0.974,0.708,-0.037,1.001,-1.180
11.178,0.972,0.702,-0.050,0.993,-1.176
11.191,0.970,0.696,-0.063,0.985,-1.172
11.205,0.968,0.690,-0.074,0.977,-1.167
11.219,0.966,0.684,-0.085,0.969,-1.163
11.232,0.965,0.678,-0.095,0.962,-1.159
11.246,0.963,0.673,-0.104,0.955,-1.156
11.259,0.962,0.668,-0.112,0.948,-1.152
11.273,0.961,0.664,-0.120,0.943,-1.149
11.286,0.960,0.660,-0.126,0.937,-1.146
11.300,0.959,0.657,-0.131,0.932,-1.143
