# logM* log10_ridge log10_mean log10_median log10_q84 log10_q16
10.635,1.603,1.561,1.270,1.842,0.247
10.649,1.614,1.565,1.269,1.848,0.229
10.662,1.625,1.570,1.268,1.854,0.212
10.676,1.635,1.574,1.267,1.860,0.196
10.689,1.646,1.579,1.266,1.865,0.181
10.703,1.656,1.584,1.265,1.871,0.166
10.717,1.666,1.589,1.264,1.877,0.152
10.730,1.676,1.594,1.263,1.883,0.139
10.744,1.685,1.599,1.263,1.889,0.127
10.757,1.695,1.604,1.263,1.894,0.115
10.771,1.703,1.609,1.263,1.900,0.104
10.784,1.712,1.614,1.263,1.905,0.093
10.798,1.720,1.619,1.264,1.911,0.083
10.812,1.727,1.624,1.264,1.916,0.073
10.825,1.735,1.629,1.265,1.921,0.063
10.839,1.741,1.633,1.266,1.925,0.054
10.852,1.748,1.638,1.267,1.929,0.045
10.866,1.754,1.642,1.267,1.933,0.036
10.879,1.759,1.645,1.268,1.937,0.027
10.893,1.764,1.648,1.268,1.940,0.018
10.907,1.768,1.651,1.269,1.943,0.010
10.920,1.772,1.654,1.268,1.946,0.002
10.934,1.775,1.656,1.268,1.948,-0.006
10.947,1.779,1.658,1.267,1.950,-0.014
10.961,1.781,1.659,1.266,1.951,-0.021
10.974,1.784,1.660,1.264,1.952,-0.028
10.988,1.786,1.661,1.263,1.953,-0.034
11.002,1.789,1.662,1.261,1.954,-0.039
11.015,1.791,1.663,1.260,1.955,-0.043
11.029,1.793,1.664,1.259,1.956,-0.046
11.042,1.796,1.665,1.258,1.957,-0.048
11.056,1.798,1.666,1.259,1.959,-0.048
11.069,1.801,1.668,1.261,1.960,-0.047
11.083,1.803,1.671,1.264,1.963,-0.044
11.096,1.807,1.674,1.269,1.965,-0.039
11.110,1.810,1.678,1.275,1.969,-0.032
11.124,1.813,1.682,1.283,1.973,-0.023
11.137,1.817,1.688,1.293,1.977,-0.012
11.151,1.821,1.694,1.305,1.982,0.001
11.164,1.825,1.700,1.318,1.988,0.015
11.178,1.830,1.707,1.332,1.994,0.031
11.191,1.834,1.715,1.348,2.000,0.048
11.205,1.839,1.723,1.365,2.007,0.067
11.219,1.843,1.730,1.382,2.014,0.086
11.232,1.848,1.738,1.399,2.021,0.105
11.246,1.852,1.746,1.415,2.028,0.125
11.259,1.856,1.754,1.432,2.035,0.144
11.273,1.860,1.761,1.447,2.041,0.162
11.286,1.864,1.767,1.462,2.047,0.180
11.300,1.867,1.773,1.475,2.053,0.196
